comparison	k	base_BGC	overlap
A vs B	10	BGC0002570	0.40000000000000002
A vs B	10	BGC0002571	0.40000000000000002
A vs B	10	BGC0002572	0.20000000000000001
A vs B	10	BGC0002573	0
A vs B	10	BGC0002575	0.10000000000000001
A vs B	10	BGC0002576	0.10000000000000001
A vs B	10	BGC0002577	0
A vs B	10	BGC0002578	0
A vs B	10	BGC0002579	0.10000000000000001
A vs B	10	BGC0002580	0.10000000000000001
A vs B	10	BGC0002581	0.10000000000000001
A vs B	10	BGC0002582	0
A vs B	10	BGC0002583	0.29999999999999999
A vs B	10	BGC0002584	0
A vs B	10	BGC0002585	0
A vs B	10	BGC0002586	0.10000000000000001
A vs B	10	BGC0002587	0.5
A vs B	10	BGC0002588	0
A vs B	10	BGC0002591	0
A vs B	10	BGC0002592	0.40000000000000002
A vs B	10	BGC0002594	0.59999999999999998
A vs B	10	BGC0002596	0.69999999999999996
A vs B	10	BGC0002597	0.5
A vs B	10	BGC0002598	0.5
A vs B	10	BGC0002602	0.20000000000000001
A vs B	10	BGC0002603	0.80000000000000004
A vs B	10	BGC0002604	0.29999999999999999
A vs B	10	BGC0002605	0.69999999999999996
A vs B	10	BGC0002606	0.59999999999999998
A vs B	10	BGC0002607	0.5
A vs B	10	BGC0002608	0
A vs B	10	BGC0002609	0.40000000000000002
A vs B	10	BGC0002610	0.40000000000000002
A vs B	10	BGC0002611	0.59999999999999998
A vs B	10	BGC0002612	0.69999999999999996
A vs B	10	BGC0002613	0.5
A vs B	10	BGC0002614	0.29999999999999999
A vs B	10	BGC0002615	0.20000000000000001
A vs B	10	BGC0002616	0.29999999999999999
A vs B	10	BGC0002617	0.10000000000000001
A vs B	10	BGC0002618	0.59999999999999998
A vs B	10	BGC0002619	0.69999999999999996
A vs B	10	BGC0002620	0.29999999999999999
A vs B	10	BGC0002621	0.20000000000000001
A vs B	10	BGC0002622	0.20000000000000001
A vs B	10	BGC0002623	0.5
A vs B	10	BGC0002624	0.20000000000000001
A vs B	10	BGC0002625	0.40000000000000002
A vs B	10	BGC0002626	0.20000000000000001
A vs B	10	BGC0002627	0.20000000000000001
A vs B	10	BGC0002629	0
A vs B	10	BGC0002630	0.10000000000000001
A vs B	10	BGC0002631	0.20000000000000001
A vs B	10	BGC0002632	0.20000000000000001
A vs B	10	BGC0002633	0.29999999999999999
A vs B	10	BGC0002634	0.10000000000000001
A vs B	10	BGC0002635	0.20000000000000001
A vs B	10	BGC0002636	0.5
A vs B	10	BGC0002637	0.20000000000000001
A vs B	10	BGC0002638	0.10000000000000001
A vs B	10	BGC0002639	0.20000000000000001
A vs B	10	BGC0002640	0
A vs B	10	BGC0002641	0.40000000000000002
A vs B	10	BGC0002642	0.20000000000000001
A vs B	10	BGC0002643	0.40000000000000002
A vs B	10	BGC0002644	0.29999999999999999
A vs B	10	BGC0002645	0.59999999999999998
A vs B	10	BGC0002646	0.10000000000000001
A vs B	10	BGC0002647	0
A vs B	10	BGC0002648	0.5
A vs B	10	BGC0002649	0.59999999999999998
A vs B	10	BGC0002651	0.29999999999999999
A vs B	10	BGC0002652	0.40000000000000002
A vs B	10	BGC0002653	0
A vs B	10	BGC0002654	0.10000000000000001
A vs B	10	BGC0002656	0.20000000000000001
A vs B	10	BGC0002657	0.20000000000000001
A vs B	10	BGC0002659	0.10000000000000001
A vs B	10	BGC0002660	0.20000000000000001
A vs B	10	BGC0002661	0.10000000000000001
A vs B	10	BGC0002662	0.20000000000000001
A vs B	10	BGC0002663	0.10000000000000001
A vs B	10	BGC0002665	0
A vs B	10	BGC0002666	0.20000000000000001
A vs B	10	BGC0002667	0.29999999999999999
A vs B	10	BGC0002668	0
A vs B	10	BGC0002669	0.10000000000000001
A vs B	10	BGC0002670	0.5
A vs B	10	BGC0002671	0.10000000000000001
A vs B	10	BGC0002672	0
A vs B	10	BGC0002673	0.10000000000000001
A vs B	10	BGC0002674	0
A vs B	10	BGC0002675	0.40000000000000002
A vs B	10	BGC0002676	0.40000000000000002
A vs B	10	BGC0002677	0.5
A vs B	10	BGC0002678	0.5
A vs B	10	BGC0002679	0.10000000000000001
A vs B	10	BGC0002680	0.29999999999999999
A vs B	10	BGC0002681	0
A vs B	10	BGC0002682	0.20000000000000001
A vs B	10	BGC0002683	0.20000000000000001
A vs B	10	BGC0002685	0.5
A vs B	10	BGC0002686	0.20000000000000001
A vs B	10	BGC0002687	0.20000000000000001
A vs B	10	BGC0002688	0.20000000000000001
A vs B	10	BGC0002689	0.20000000000000001
A vs B	10	BGC0002690	0
A vs B	10	BGC0002691	0.20000000000000001
A vs B	10	BGC0002692	0.40000000000000002
A vs B	10	BGC0002693	0.29999999999999999
A vs B	10	BGC0002694	0.10000000000000001
A vs B	10	BGC0002695	0
A vs B	10	BGC0002696	0.10000000000000001
A vs B	10	BGC0002697	0.10000000000000001
A vs B	10	BGC0002698	0.29999999999999999
A vs B	10	BGC0002699	0.20000000000000001
A vs B	10	BGC0002700	0
A vs B	10	BGC0002701	0.10000000000000001
A vs B	10	BGC0002702	0.20000000000000001
A vs B	10	BGC0002703	0.20000000000000001
A vs B	10	BGC0002704	0.10000000000000001
A vs B	10	BGC0002706	0.20000000000000001
A vs B	10	BGC0002707	0.29999999999999999
A vs B	10	BGC0002708	0
A vs B	10	BGC0002709	0.40000000000000002
A vs B	10	BGC0002710	0.20000000000000001
A vs B	10	BGC0002711	0.10000000000000001
A vs B	10	BGC0002712	0.40000000000000002
A vs B	10	BGC0002713	0.10000000000000001
A vs B	10	BGC0002715	0.29999999999999999
A vs B	10	BGC0002716	0
A vs B	10	BGC0002718	0.20000000000000001
A vs B	10	BGC0002719	0.10000000000000001
A vs B	10	BGC0002721	0.29999999999999999
A vs B	10	BGC0002722	0.5
A vs B	10	BGC0002723	0.40000000000000002
A vs B	10	BGC0002724	0.40000000000000002
A vs B	10	BGC0002725	0.20000000000000001
A vs B	10	BGC0002726	0.69999999999999996
A vs B	10	BGC0002729	0.20000000000000001
A vs B	10	BGC0002731	0.59999999999999998
A vs B	10	BGC0002732	0.5
A vs B	10	BGC0002733	0
A vs B	10	BGC0002734	0.20000000000000001
A vs B	10	BGC0002735	0.20000000000000001
A vs B	10	BGC0002736	0.29999999999999999
A vs B	10	BGC0002745	0.29999999999999999
A vs B	10	BGC0002746	0.29999999999999999
A vs B	10	BGC0002747	0.29999999999999999
A vs B	10	BGC0002749	0.40000000000000002
A vs B	20	BGC0000001	0.29999999999999999
A vs B	20	BGC0000002	0.59999999999999998
A vs B	20	BGC0000003	0.75
A vs B	20	BGC0000004	0.45000000000000001
A vs B	20	BGC0000006	0.5
A vs B	20	BGC0000007	0.65000000000000002
A vs B	20	BGC0000008	0.65000000000000002
A vs B	20	BGC0000009	0.65000000000000002
A vs B	20	BGC0000010	0.14999999999999999
A vs B	20	BGC0000011	0.55000000000000004
A vs B	20	BGC0000012	0.5
A vs B	20	BGC0000013	0.59999999999999998
A vs B	20	BGC0000014	0.45000000000000001
A vs B	20	BGC0000016	0.20000000000000001
A vs B	20	BGC0000017	0.14999999999999999
A vs B	20	BGC0000018	0.29999999999999999
A vs B	20	BGC0000019	0.050000000000000003
A vs B	20	BGC0000020	0.25
A vs B	20	BGC0000021	0.55000000000000004
A vs B	20	BGC0000022	0.55000000000000004
A vs B	20	BGC0000023	0.29999999999999999
A vs B	20	BGC0000024	0.25
A vs B	20	BGC0000025	0.25
A vs B	20	BGC0000026	0.55000000000000004
A vs B	20	BGC0000027	0.25
A vs B	20	BGC0000028	0.14999999999999999
A vs B	20	BGC0000029	0.25
A vs B	20	BGC0000030	0.65000000000000002
A vs B	20	BGC0000031	0.25
A vs B	20	BGC0000032	0.20000000000000001
A vs B	20	BGC0000033	0.29999999999999999
A vs B	20	BGC0000034	0.14999999999999999
A vs B	20	BGC0000035	0.14999999999999999
A vs B	20	BGC0000036	0.5
A vs B	20	BGC0000037	0.20000000000000001
A vs B	20	BGC0000038	0.10000000000000001
A vs B	20	BGC0000039	0.40000000000000002
A vs B	20	BGC0000040	0.5
A vs B	20	BGC0000041	0.10000000000000001
A vs B	20	BGC0000042	0.45000000000000001
A vs B	20	BGC0000043	0.050000000000000003
A vs B	20	BGC0000044	0.45000000000000001
A vs B	20	BGC0000045	0.55000000000000004
A vs B	20	BGC0000046	0.25
A vs B	20	BGC0000047	0.14999999999999999
A vs B	20	BGC0000048	0.75
A vs B	20	BGC0000050	0.050000000000000003
A vs B	20	BGC0000051	0.20000000000000001
A vs B	20	BGC0000052	0.55000000000000004
A vs B	20	BGC0000053	0.40000000000000002
A vs B	20	BGC0000054	0.25
A vs B	20	BGC0000055	0.55000000000000004
A vs B	20	BGC0000056	0.29999999999999999
A vs B	20	BGC0000057	0.29999999999999999
A vs B	20	BGC0000058	0.14999999999999999
A vs B	20	BGC0000059	0.10000000000000001
A vs B	20	BGC0000060	0.14999999999999999
A vs B	20	BGC0000062	0.34999999999999998
A vs B	20	BGC0000063	0.34999999999999998
A vs B	20	BGC0000064	0.14999999999999999
A vs B	20	BGC0000065	0
A vs B	20	BGC0000066	0.45000000000000001
A vs B	20	BGC0000067	0.59999999999999998
A vs B	20	BGC0000068	0.10000000000000001
A vs B	20	BGC0000069	0.14999999999999999
A vs B	20	BGC0000070	0.65000000000000002
A vs B	20	BGC0000072	0.050000000000000003
A vs B	20	BGC0000073	0.10000000000000001
A vs B	20	BGC0000074	0.55000000000000004
A vs B	20	BGC0000075	0.10000000000000001
A vs B	20	BGC0000076	0.65000000000000002
A vs B	20	BGC0000077	0.69999999999999996
A vs B	20	BGC0000078	0.59999999999999998
A vs B	20	BGC0000079	0.20000000000000001
A vs B	20	BGC0000080	0.34999999999999998
A vs B	20	BGC0000081	0.40000000000000002
A vs B	20	BGC0000082	0.5
A vs B	20	BGC0000083	0.40000000000000002
A vs B	20	BGC0000084	0.29999999999999999
A vs B	20	BGC0000085	0.59999999999999998
A vs B	20	BGC0000086	0.10000000000000001
A vs B	20	BGC0000087	0.14999999999999999
A vs B	20	BGC0000088	0.14999999999999999
A vs B	20	BGC0000090	0.34999999999999998
A vs B	20	BGC0000091	0.25
A vs B	20	BGC0000092	0.14999999999999999
A vs B	20	BGC0000093	0.55000000000000004
A vs B	20	BGC0000094	0.25
A vs B	20	BGC0000096	0.25
A vs B	20	BGC0000097	0.20000000000000001
A vs B	20	BGC0000098	0.10000000000000001
A vs B	20	BGC0000099	0.25
A vs B	20	BGC0000100	0.25
A vs B	20	BGC0000102	0.5
A vs B	20	BGC0000103	0.5
A vs B	20	BGC0000104	0.45000000000000001
A vs B	20	BGC0000105	0.14999999999999999
A vs B	20	BGC0000106	0.10000000000000001
A vs B	20	BGC0000107	0.45000000000000001
A vs B	20	BGC0000108	0.25
A vs B	20	BGC0000109	0.050000000000000003
A vs B	20	BGC0000110	0
A vs B	20	BGC0000111	0.29999999999999999
A vs B	20	BGC0000112	0.45000000000000001
A vs B	20	BGC0000113	0.10000000000000001
A vs B	20	BGC0000114	0.14999999999999999
A vs B	20	BGC0000115	0.40000000000000002
A vs B	20	BGC0000116	0.20000000000000001
A vs B	20	BGC0000117	0
A vs B	20	BGC0000118	0.20000000000000001
A vs B	20	BGC0000119	0.34999999999999998
A vs B	20	BGC0000120	0.5
A vs B	20	BGC0000121	0.65000000000000002
A vs B	20	BGC0000122	0.25
A vs B	20	BGC0000123	0.10000000000000001
A vs B	20	BGC0000124	0.25
A vs B	20	BGC0000125	0.40000000000000002
A vs B	20	BGC0000126	0.10000000000000001
A vs B	20	BGC0000127	0.29999999999999999
A vs B	20	BGC0000128	0.45000000000000001
A vs B	20	BGC0000129	0.25
A vs B	20	BGC0000130	0.45000000000000001
A vs B	20	BGC0000131	0.14999999999999999
A vs B	20	BGC0000132	0.29999999999999999
A vs B	20	BGC0000133	0.25
A vs B	20	BGC0000134	0.55000000000000004
A vs B	20	BGC0000135	0.29999999999999999
A vs B	20	BGC0000136	0.59999999999999998
A vs B	20	BGC0000137	0.25
A vs B	20	BGC0000138	0.5
A vs B	20	BGC0000140	0.29999999999999999
A vs B	20	BGC0000141	0.5
A vs B	20	BGC0000142	0.25
A vs B	20	BGC0000143	0.10000000000000001
A vs B	20	BGC0000144	0.45000000000000001
A vs B	20	BGC0000145	0.34999999999999998
A vs B	20	BGC0000146	0.25
A vs B	20	BGC0000147	0.14999999999999999
A vs B	20	BGC0000148	0.5
A vs B	20	BGC0000149	0.050000000000000003
A vs B	20	BGC0000150	0.5
A vs B	20	BGC0000151	0.29999999999999999
A vs B	20	BGC0000152	0.75
A vs B	20	BGC0000153	0.050000000000000003
A vs B	20	BGC0000154	0.25
A vs B	20	BGC0000156	0.5
A vs B	20	BGC0000157	0
A vs B	20	BGC0000158	0.5
A vs B	20	BGC0000159	0.55000000000000004
A vs B	20	BGC0000160	0.5
A vs B	20	BGC0000161	0.45000000000000001
A vs B	20	BGC0000162	0.25
A vs B	20	BGC0000163	0.45000000000000001
A vs B	20	BGC0000164	0.20000000000000001
A vs B	20	BGC0000165	0.34999999999999998
A vs B	20	BGC0000166	0.14999999999999999
A vs B	20	BGC0000167	0.40000000000000002
A vs B	20	BGC0000168	0.34999999999999998
A vs B	20	BGC0000170	0.25
A vs B	20	BGC0000171	0.25
A vs B	20	BGC0000172	0.14999999999999999
A vs B	20	BGC0000173	0.40000000000000002
A vs B	20	BGC0000174	0.14999999999999999
A vs B	20	BGC0000175	0
A vs B	20	BGC0000176	0.55000000000000004
A vs B	20	BGC0000177	0.34999999999999998
A vs B	20	BGC0000178	0.29999999999999999
A vs B	20	BGC0000179	0.40000000000000002
A vs B	20	BGC0000180	0.14999999999999999
A vs B	20	BGC0000181	0.45000000000000001
A vs B	20	BGC0000182	0.5
A vs B	20	BGC0000184	0.45000000000000001
A vs B	20	BGC0000185	0.40000000000000002
A vs B	20	BGC0000186	0.5
A vs B	20	BGC0000187	0.050000000000000003
A vs B	20	BGC0000188	0.45000000000000001
A vs B	20	BGC0000189	0.5
A vs B	20	BGC0000190	0.25
A vs B	20	BGC0000191	0.40000000000000002
A vs B	20	BGC0000192	0.10000000000000001
A vs B	20	BGC0000193	0.14999999999999999
A vs B	20	BGC0000194	0.34999999999999998
A vs B	20	BGC0000195	0.59999999999999998
A vs B	20	BGC0000196	0.29999999999999999
A vs B	20	BGC0000197	0.59999999999999998
A vs B	20	BGC0000198	0.69999999999999996
A vs B	20	BGC0000199	0.55000000000000004
A vs B	20	BGC0000200	0.75
A vs B	20	BGC0000201	0.59999999999999998
A vs B	20	BGC0000202	0.40000000000000002
A vs B	20	BGC0000203	0.65000000000000002
A vs B	20	BGC0000204	0.45000000000000001
A vs B	20	BGC0000205	0.050000000000000003
A vs B	20	BGC0000207	0.14999999999999999
A vs B	20	BGC0000208	0.40000000000000002
A vs B	20	BGC0000209	0.55000000000000004
A vs B	20	BGC0000210	0.75
A vs B	20	BGC0000211	0.5
A vs B	20	BGC0000212	0.55000000000000004
A vs B	20	BGC0000213	0
A vs B	20	BGC0000214	0.10000000000000001
A vs B	20	BGC0000215	0.25
A vs B	20	BGC0000216	0.45000000000000001
A vs B	20	BGC0000217	0.050000000000000003
A vs B	20	BGC0000218	0.45000000000000001
A vs B	20	BGC0000219	0.25
A vs B	20	BGC0000220	0.29999999999999999
A vs B	20	BGC0000221	0.40000000000000002
A vs B	20	BGC0000222	0.59999999999999998
A vs B	20	BGC0000223	0.34999999999999998
A vs B	20	BGC0000224	0.10000000000000001
A vs B	20	BGC0000225	0.20000000000000001
A vs B	20	BGC0000226	0.050000000000000003
A vs B	20	BGC0000227	0.5
A vs B	20	BGC0000229	0.59999999999999998
A vs B	20	BGC0000230	0.34999999999999998
A vs B	20	BGC0000231	0.34999999999999998
A vs B	20	BGC0000232	0.20000000000000001
A vs B	20	BGC0000233	0.45000000000000001
A vs B	20	BGC0000234	0.34999999999999998
A vs B	20	BGC0000235	0.14999999999999999
A vs B	20	BGC0000236	0.5
A vs B	20	BGC0000237	0.20000000000000001
A vs B	20	BGC0000238	0.25
A vs B	20	BGC0000239	0.65000000000000002
A vs B	20	BGC0000240	0.69999999999999996
A vs B	20	BGC0000241	0.69999999999999996
A vs B	20	BGC0000242	0.34999999999999998
A vs B	20	BGC0000243	0.40000000000000002
A vs B	20	BGC0000244	0.20000000000000001
A vs B	20	BGC0000245	0.40000000000000002
A vs B	20	BGC0000247	0.59999999999999998
A vs B	20	BGC0000248	0.5
A vs B	20	BGC0000249	0.050000000000000003
A vs B	20	BGC0000252	0
A vs B	20	BGC0000253	0.40000000000000002
A vs B	20	BGC0000254	0.59999999999999998
A vs B	20	BGC0000255	0.5
A vs B	20	BGC0000256	0.20000000000000001
A vs B	20	BGC0000257	0.40000000000000002
A vs B	20	BGC0000258	0.29999999999999999
A vs B	20	BGC0000259	0.45000000000000001
A vs B	20	BGC0000260	0.65000000000000002
A vs B	20	BGC0000261	0.20000000000000001
A vs B	20	BGC0000262	0.69999999999999996
A vs B	20	BGC0000263	0.45000000000000001
A vs B	20	BGC0000264	0.25
A vs B	20	BGC0000265	0
A vs B	20	BGC0000266	0.25
A vs B	20	BGC0000267	0.75
A vs B	20	BGC0000268	0.75
A vs B	20	BGC0000269	0.5
A vs B	20	BGC0000270	0
A vs B	20	BGC0000271	0.29999999999999999
A vs B	20	BGC0000272	0.10000000000000001
A vs B	20	BGC0000273	0.69999999999999996
A vs B	20	BGC0000274	0.34999999999999998
A vs B	20	BGC0000275	0.34999999999999998
A vs B	20	BGC0000277	0.10000000000000001
A vs B	20	BGC0000278	0.20000000000000001
A vs B	20	BGC0000279	0.25
A vs B	20	BGC0000280	0.34999999999999998
A vs B	20	BGC0000281	0.45000000000000001
A vs B	20	BGC0000282	0
A vs B	20	BGC0000283	0.40000000000000002
A vs B	20	BGC0000284	0.25
A vs B	20	BGC0000285	0.10000000000000001
A vs B	20	BGC0000286	0.050000000000000003
A vs B	20	BGC0000287	0.29999999999999999
A vs B	20	BGC0000288	0.59999999999999998
A vs B	20	BGC0000289	0.84999999999999998
A vs B	20	BGC0000290	0.25
A vs B	20	BGC0000291	0.5
A vs B	20	BGC0000292	0.45000000000000001
A vs B	20	BGC0000293	0.59999999999999998
A vs B	20	BGC0000294	0.25
A vs B	20	BGC0000295	0.45000000000000001
A vs B	20	BGC0000296	0.55000000000000004
A vs B	20	BGC0000297	0.050000000000000003
A vs B	20	BGC0000298	0
A vs B	20	BGC0000300	0.34999999999999998
A vs B	20	BGC0000301	0.10000000000000001
A vs B	20	BGC0000302	0.14999999999999999
A vs B	20	BGC0000303	0.34999999999999998
A vs B	20	BGC0000304	0.55000000000000004
A vs B	20	BGC0000305	0.5
A vs B	20	BGC0000306	0.10000000000000001
A vs B	20	BGC0000307	0.45000000000000001
A vs B	20	BGC0000308	0.050000000000000003
A vs B	20	BGC0000309	0.050000000000000003
A vs B	20	BGC0000310	0.25
A vs B	20	BGC0000311	0.84999999999999998
A vs B	20	BGC0000312	0.75
A vs B	20	BGC0000313	0.34999999999999998
A vs B	20	BGC0000314	0.40000000000000002
A vs B	20	BGC0000315	0.40000000000000002
A vs B	20	BGC0000316	0.14999999999999999
A vs B	20	BGC0000319	0.5
A vs B	20	BGC0000320	0.20000000000000001
A vs B	20	BGC0000321	0.40000000000000002
A vs B	20	BGC0000322	0.14999999999999999
A vs B	20	BGC0000323	0.45000000000000001
A vs B	20	BGC0000324	0.29999999999999999
A vs B	20	BGC0000325	0.29999999999999999
A vs B	20	BGC0000326	0.10000000000000001
A vs B	20	BGC0000327	0.14999999999999999
A vs B	20	BGC0000328	0.29999999999999999
A vs B	20	BGC0000329	0.59999999999999998
A vs B	20	BGC0000330	0.29999999999999999
A vs B	20	BGC0000331	0.25
A vs B	20	BGC0000332	0.45000000000000001
A vs B	20	BGC0000333	0.45000000000000001
A vs B	20	BGC0000334	0.29999999999999999
A vs B	20	BGC0000335	0.34999999999999998
A vs B	20	BGC0000336	0.45000000000000001
A vs B	20	BGC0000337	0.84999999999999998
A vs B	20	BGC0000339	0.5
A vs B	20	BGC0000340	0.29999999999999999
A vs B	20	BGC0000341	0.40000000000000002
A vs B	20	BGC0000342	0.5
A vs B	20	BGC0000343	0.25
A vs B	20	BGC0000344	0.34999999999999998
A vs B	20	BGC0000345	0.65000000000000002
A vs B	20	BGC0000346	0.59999999999999998
A vs B	20	BGC0000347	0.25
A vs B	20	BGC0000348	0.75
A vs B	20	BGC0000349	0.29999999999999999
A vs B	20	BGC0000350	0
A vs B	20	BGC0000351	0
A vs B	20	BGC0000352	0.10000000000000001
A vs B	20	BGC0000353	0.40000000000000002
A vs B	20	BGC0000354	0.34999999999999998
A vs B	20	BGC0000355	0.34999999999999998
A vs B	20	BGC0000356	0.59999999999999998
A vs B	20	BGC0000357	0.55000000000000004
A vs B	20	BGC0000359	0.34999999999999998
A vs B	20	BGC0000360	0.20000000000000001
A vs B	20	BGC0000362	0.25
A vs B	20	BGC0000363	0.65000000000000002
A vs B	20	BGC0000364	0.40000000000000002
A vs B	20	BGC0000365	0.5
A vs B	20	BGC0000366	0.10000000000000001
A vs B	20	BGC0000367	0.29999999999999999
A vs B	20	BGC0000368	0.29999999999999999
A vs B	20	BGC0000369	0.59999999999999998
A vs B	20	BGC0000371	0.29999999999999999
A vs B	20	BGC0000372	0.69999999999999996
A vs B	20	BGC0000373	0.40000000000000002
A vs B	20	BGC0000374	0.59999999999999998
A vs B	20	BGC0000375	0.10000000000000001
A vs B	20	BGC0000376	0.40000000000000002
A vs B	20	BGC0000377	0.29999999999999999
A vs B	20	BGC0000378	0.34999999999999998
A vs B	20	BGC0000379	0.45000000000000001
A vs B	20	BGC0000380	0.65000000000000002
A vs B	20	BGC0000381	0.29999999999999999
A vs B	20	BGC0000382	0
A vs B	20	BGC0000383	0.34999999999999998
A vs B	20	BGC0000384	0.45000000000000001
A vs B	20	BGC0000385	0.5
A vs B	20	BGC0000386	0.40000000000000002
A vs B	20	BGC0000387	0.45000000000000001
A vs B	20	BGC0000388	0.5
A vs B	20	BGC0000391	0.55000000000000004
A vs B	20	BGC0000392	0.45000000000000001
A vs B	20	BGC0000393	0.14999999999999999
A vs B	20	BGC0000394	0.40000000000000002
A vs B	20	BGC0000395	0.10000000000000001
A vs B	20	BGC0000396	0.25
A vs B	20	BGC0000397	0.10000000000000001
A vs B	20	BGC0000398	0.34999999999999998
A vs B	20	BGC0000399	0.40000000000000002
A vs B	20	BGC0000400	0.40000000000000002
A vs B	20	BGC0000401	0.40000000000000002
A vs B	20	BGC0000402	0
A vs B	20	BGC0000403	0.34999999999999998
A vs B	20	BGC0000404	0.65000000000000002
A vs B	20	BGC0000405	0.55000000000000004
A vs B	20	BGC0000406	0.45000000000000001
A vs B	20	BGC0000407	0.25
A vs B	20	BGC0000408	0.25
A vs B	20	BGC0000409	0.40000000000000002
A vs B	20	BGC0000410	0.34999999999999998
A vs B	20	BGC0000411	0.34999999999999998
A vs B	20	BGC0000412	0.40000000000000002
A vs B	20	BGC0000413	0.29999999999999999
A vs B	20	BGC0000414	0.40000000000000002
A vs B	20	BGC0000415	0.34999999999999998
A vs B	20	BGC0000416	0.14999999999999999
A vs B	20	BGC0000417	0.45000000000000001
A vs B	20	BGC0000418	0.84999999999999998
A vs B	20	BGC0000419	0.90000000000000002
A vs B	20	BGC0000420	0.59999999999999998
A vs B	20	BGC0000421	0.40000000000000002
A vs B	20	BGC0000422	0.40000000000000002
A vs B	20	BGC0000423	0.050000000000000003
A vs B	20	BGC0000424	0.5
A vs B	20	BGC0000425	0.34999999999999998
A vs B	20	BGC0000426	0.14999999999999999
A vs B	20	BGC0000427	0.34999999999999998
A vs B	20	BGC0000428	0.45000000000000001
A vs B	20	BGC0000429	0.40000000000000002
A vs B	20	BGC0000430	0.59999999999999998
A vs B	20	BGC0000431	0.25
A vs B	20	BGC0000432	0.34999999999999998
A vs B	20	BGC0000433	0.55000000000000004
A vs B	20	BGC0000434	0.10000000000000001
A vs B	20	BGC0000435	0.29999999999999999
A vs B	20	BGC0000436	0.40000000000000002
A vs B	20	BGC0000437	0.34999999999999998
A vs B	20	BGC0000438	0.34999999999999998
A vs B	20	BGC0000439	0.5
A vs B	20	BGC0000440	0.75
A vs B	20	BGC0000441	0.69999999999999996
A vs B	20	BGC0000442	0.40000000000000002
